Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,15:18:40:025,3414789,1497,48,7.654949,2.500235,0.166253,5.298660,7.965149,22.538702,21.908803,4.276199,0.808960,1.109375
16/08/2022,15:18:41:008,3415772,1283,47,7.636755,1.709466,0.181480,5.261604,7.152550,21.158694,21.881611,4.225737,0.801514,1.179688
16/08/2022,15:18:42:022,3416786,1445,48,7.666916,2.733233,0.203968,5.558670,8.495870,23.734169,21.946649,4.499030,0.841919,1.398438
16/08/2022,15:18:43:019,3417783,1797,48,7.666119,2.246804,0.197853,5.200268,7.644924,22.069059,21.951078,4.184674,0.938232,1.078125
16/08/2022,15:18:44:013,3418777,899,48,7.678048,2.574668,0.149374,5.277073,8.001115,22.523869,21.971494,4.246801,0.868652,0.000000
16/08/2022,15:18:45:026,3419790,1565,47,7.667159,1.818208,0.147737,5.405370,7.371315,21.839891,21.966827,4.366044,0.844971,1.015625
16/08/2022,15:18:46:006,3420770,1334,49,7.684651,2.539026,0.180268,5.432310,8.151604,22.933297,22.001758,4.382348,0.850830,1.140625
16/08/2022,15:18:47:035,3421799,989,48,7.711899,2.723857,0.201298,5.535634,8.460789,23.681020,22.060712,4.485618,0.865234,1.289062
16/08/2022,15:18:48:022,3422786,1484,48,7.699836,1.921866,0.228126,5.233661,7.383652,21.613154,22.044280,4.209585,0.772949,0.000000
16/08/2022,15:18:49:023,3423787,2091,47,7.691969,1.845183,0.174183,5.456853,7.476218,22.105446,22.046432,4.401409,1.038696,1.015625
16/08/2022,15:18:50:020,3424784,1784,49,7.712147,2.599842,0.193765,5.462785,8.256392,23.166618,22.086519,4.404338,0.820190,1.140625
16/08/2022,15:18:51:035,3425799,805,48,7.744693,2.990784,0.218026,5.415537,8.624347,23.687078,22.143624,4.374553,0.765137,0.000000
16/08/2022,15:18:52:018,3426782,1567,48,7.737658,1.909425,0.212058,5.428939,7.550422,22.172977,22.144687,4.379904,0.823364,0.000000
16/08/2022,15:18:53:032,3427796,1956,50,7.765885,2.902740,0.161001,5.477952,8.541693,23.657649,22.197749,4.430208,1.058716,0.000000
16/08/2022,15:18:54:016,3428780,1478,48,7.744402,1.698932,0.186115,5.287607,7.172654,21.258172,22.163723,4.251634,0.850342,0.000000
16/08/2022,15:18:55:025,3429789,1193,48,7.732637,1.912352,0.209502,5.288123,7.409978,21.888717,22.154039,4.273018,0.906006,0.000000
16/08/2022,15:18:56:025,3430789,1969,47,7.741903,2.388364,0.241053,5.360618,7.990035,22.798055,22.177200,4.310767,0.859009,0.000000
16/08/2022,15:18:57:020,3431784,1676,48,7.750232,2.168701,0.199646,5.606750,7.975098,23.114947,22.210725,4.532272,1.012573,1.015625
16/08/2022,15:18:58:031,3432795,1131,48,7.782228,3.008757,0.182063,5.459794,8.650614,23.785781,22.266639,4.413137,0.893066,0.000000
16/08/2022,15:18:59:029,3433793,2061,49,7.800974,2.746582,0.215482,5.335780,8.297843,22.984533,22.292740,4.302019,0.817749,0.000000
16/08/2022,15:19:00:044,3434808,1760,48,7.781561,1.754499,0.239645,5.258323,7.252467,21.447914,22.262839,4.224544,0.805054,0.000000
16/08/2022,15:19:01:024,3435788,1593,48,7.806617,2.809241,0.187074,5.476447,8.472762,23.606534,22.311548,4.421711,0.796997,0.984375
16/08/2022,15:19:02:033,3436797,1514,48,7.793107,1.771639,0.156761,5.492230,7.420629,22.101515,22.304197,4.441927,0.937866,0.984375
16/08/2022,15:19:03:031,3437795,1298,48,7.808789,2.793416,0.162740,5.271685,8.227841,22.714143,22.318984,4.239043,1.044678,0.000000
16/08/2022,15:19:04:047,3438811,1199,47,7.801967,2.032630,0.187203,5.397575,7.617408,22.188664,22.314339,4.355819,0.853027,0.000000
16/08/2022,15:19:05:025,3439789,1397,48,7.825811,2.789156,0.203731,5.466826,8.459713,23.405481,22.353932,4.406005,0.773804,0.000000
16/08/2022,15:19:06:036,3440800,1433,47,7.806885,1.682835,0.160389,5.440741,7.283966,21.659671,22.329707,4.408900,0.812012,1.046875
16/08/2022,15:19:07:030,3441794,1432,48,7.797291,1.715927,0.171092,5.654174,7.541192,22.370531,22.331183,4.581316,0.863037,0.000000
16/08/2022,15:19:08:040,3442804,1262,47,7.813879,2.565257,0.192684,5.506611,8.264553,23.107062,22.358699,4.462444,0.853394,0.000000
16/08/2022,15:19:09:034,3443798,1273,49,7.848870,3.044673,0.219436,5.521744,8.785853,23.834895,22.411842,4.475386,0.860107,1.398438
16/08/2022,15:19:10:045,3444809,1597,47,7.836824,1.932923,0.178514,5.399132,7.510569,21.942231,22.395120,4.369554,0.814819,0.000000
16/08/2022,15:19:11:043,3445807,2171,48,7.838796,2.289483,0.152950,5.449050,7.891483,22.481424,22.398233,4.416528,0.819824,0.984375
16/08/2022,15:19:12:042,3446806,1197,48,7.849828,2.402877,0.163902,5.581537,8.148316,22.952154,22.417977,4.522595,0.779175,1.078125
16/08/2022,15:19:13:037,3447801,1230,46,7.797170,1.164978,0.182556,5.026394,6.373928,19.510498,22.314138,4.029297,0.831909,0.000000
16/08/2022,15:19:14:053,3448817,1557,48,7.804363,2.596512,0.172309,5.230772,7.999593,22.169073,22.308983,4.215720,0.967529,1.015625
16/08/2022,15:19:15:033,3449797,1252,49,7.816844,2.498356,0.164963,5.484994,8.148314,22.835018,22.328071,4.443612,0.734741,0.000000
16/08/2022,15:19:16:042,3450806,1171,48,7.807220,1.898823,0.183542,5.459249,7.541614,21.997495,22.316524,4.420056,0.833008,0.000000
16/08/2022,15:19:17:054,3451818,1382,48,7.817558,2.442011,0.189753,5.462042,8.093806,22.955377,22.339591,4.422483,0.802246,0.921875
16/08/2022,15:19:18:037,3452801,1079,47,7.776704,1.471485,0.149298,5.065314,6.686096,20.045310,22.256751,4.071365,0.791382,0.000000
16/08/2022,15:19:19:047,3453811,1192,47,7.798461,2.656335,0.189880,5.550843,8.397058,23.341374,22.294752,4.494514,0.816284,0.000000
16/08/2022,15:19:20:046,3454810,1320,49,7.821895,2.690799,0.186607,5.570077,8.447483,23.386356,22.334206,4.510510,0.914307,0.000000
16/08/2022,15:19:21:061,3455825,1476,48,7.814996,1.928711,0.191772,5.508240,7.628723,22.344366,22.334568,4.471390,1.023315,0.000000
16/08/2022,15:19:22:038,3456802,1377,48,7.805162,1.937370,0.187375,5.418960,7.543705,21.934532,22.320067,4.380881,0.848511,0.000000
16/08/2022,15:19:23:064,3457828,1597,49,7.843329,3.121914,0.194288,5.582811,8.899013,24.156116,22.384132,4.531345,0.822754,1.015625
16/08/2022,15:19:24:041,3458805,1097,49,7.872966,2.718234,0.178173,5.755714,8.652120,23.990442,22.443049,4.669516,0.831909,0.000000
16/08/2022,15:19:25:055,3459819,1696,48,7.864981,2.009908,0.189984,5.444246,7.644138,22.261573,22.436723,4.415418,1.085449,1.109375
16/08/2022,15:19:26:049,3460813,1424,49,7.880866,2.769515,0.202728,5.331367,8.303610,22.783449,22.449280,4.303309,0.854614,1.046875
16/08/2022,15:19:27:064,3461828,1298,0,7.877491,1.901792,0.170518,5.713480,7.785789,22.815727,22.462288,4.651088,0.755371,0.000000
16/08/2022,15:19:28:048,3462812,1696,49,7.900087,2.756985,0.184729,5.559130,8.500844,23.499858,22.499900,4.511430,0.871582,0.000000
