timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
173141259,2058783,1445,46,6.685044,1.400091,0.148157,5.037435,6.227073,18.791924,18.791924,3.699402,0.761108,0.921875
173142264,2059788,1397,47,6.70771,2.241598,0.138524,5.253092,7.290876,20.995543,20.995543,3.919399,0.758789,0.921875
173143261,2060785,1347,45,6.734943,2.580492,0.139271,5.458287,7.455722,20.509513,20.509513,3.744604,0.755615,0.0
173144259,2061783,1063,47,6.773476,2.832516,0.139207,4.901886,7.821938,21.38689,21.38689,3.84827,0.756226,0.921875
173145274,2062798,919,48,6.799017,2.647695,0.138106,5.513509,7.483954,20.56095,20.56095,3.725593,0.755005,0.921875
173146254,2063778,1025,46,6.779739,1.337153,0.137528,5.130768,6.23805,19.019276,19.019276,3.775581,0.754028,0.921875
173147279,2064803,798,46,6.755548,1.263586,0.142689,5.270822,6.05785,18.594111,18.604761,3.688169,0.730103,0.0
173148261,2065785,1340,46,6.816167,3.316726,0.139457,5.179269,8.419592,22.33976,22.329578,3.945015,0.755859,0.921875
173149280,2066804,1003,46,6.790232,1.306481,0.144099,4.882812,6.059333,18.29967,18.29967,3.649132,0.762207,0.921875
173150263,2067787,1507,47,6.843226,3.253952,0.147481,4.80957,8.260962,21.834354,21.834354,3.855817,0.770264,0.0
173151276,2068800,1098,47,6.857723,2.252128,0.144998,5.327497,7.245925,20.681986,20.681986,3.848816,0.736206,0.0
173152272,2069796,1963,45,6.830727,1.295574,0.138722,5.578613,6.064948,18.379189,18.379189,3.6641,0.826172,0.921875
173153271,2070795,1965,45,6.805527,1.276704,0.135558,5.333534,6.092701,18.663106,18.663106,3.705006,0.80542,0.0
173154264,2071788,1496,46,6.807842,1.904408,0.134636,4.79126,6.86237,20.088631,20.068542,3.833912,0.755371,0.0
173155271,2072795,1278,46,6.83158,2.601507,0.132731,5.074056,7.474095,20.341856,20.362362,3.743571,0.75061,0.0
173156272,2073796,1197,46,6.828388,1.821764,0.1305,5.228678,6.727834,19.753108,19.753108,3.793887,0.741211,0.0
173157271,2074795,997,46,6.824037,1.754977,0.134636,5.689348,6.682792,19.729187,19.729187,3.806069,0.736694,0.0
173158280,2075804,1573,46,6.798131,1.257448,0.144006,5.17055,6.07179,18.606375,18.606375,3.69648,0.765015,0.0
173159278,2076802,1152,48,6.796528,1.760134,0.141105,5.505371,6.627227,19.45854,19.45854,3.753692,0.884644,0.921875
173200270,2077794,1179,45,6.833533,2.986691,0.133607,5.074637,7.837931,21.022391,21.001348,3.734703,0.830688,0.921875
173201282,2078806,1009,45,6.816088,1.476377,0.131983,5.174909,6.325337,19.121153,19.121153,3.737958,0.827148,0.0
173202279,2079803,1482,46,6.823283,2.021813,0.135845,5.55013,6.987638,20.264396,20.28446,3.846542,0.755737,0.0
173203281,2080805,1890,46,6.798881,1.249821,0.15965,4.817708,6.122181,18.780707,18.780707,3.724983,0.799316,0.921875
173204276,2081800,1383,46,6.805992,2.108431,0.161793,5.159505,6.985128,19.99541,19.99541,3.736228,0.750732,0.0
173205293,2082817,3746,51,6.870511,3.547201,0.158878,4.842631,8.543176,22.294824,22.294824,3.832026,1.032837,0.921875
173206276,2083800,1197,46,6.857134,1.565107,0.157461,5.17985,6.490681,19.638917,19.638917,3.78688,0.759644,0.921875
173207291,2084815,1097,46,6.82775,1.251284,0.1611,5.706787,5.987498,18.176815,18.176815,3.6143,0.758179,0.921875
173208275,2085799,1075,46,6.844798,2.338543,0.161277,5.208333,7.299707,20.676171,20.676171,3.800656,0.771484,0.921875
173209289,2086813,998,46,6.821801,1.29843,0.159422,5.078125,6.175448,18.907811,18.907811,3.732263,0.753174,0.921875
173210287,2087811,1100,48,6.867861,3.102346,0.157017,5.026681,8.099897,21.688548,21.688548,3.841359,0.746826,0.0
173211291,2088815,1397,46,6.840451,1.270325,0.15755,5.22054,6.072316,18.537947,18.537947,3.66382,0.750854,0.0
173212289,2089813,1063,49,6.853504,2.182639,0.154223,6.339518,7.022376,20.113183,20.186146,3.720956,0.957397,0.921875
173213289,2090813,1025,47,6.849599,1.649067,0.155786,5.566406,6.536102,19.76903,19.695702,3.751583,1.085205,0.0
173214286,2091810,1160,46,6.859762,2.249882,0.154259,4.224505,7.137953,20.52708,20.542873,3.735535,0.755493,0.0
173215288,2092812,998,46,6.87645,2.504865,0.158493,4.7869,7.329129,20.098889,20.092087,3.676326,0.736938,0.0
173216282,2093806,998,46,6.909993,2.75035,0.158086,5.090332,7.817998,21.71957,21.727968,3.903572,0.745117,0.0
173217298,2094822,1165,0,6.930828,2.595459,0.159228,5.208333,7.492112,20.503391,20.508304,3.744329,0.741821,0.0
173218291,2095815,1198,51,7.012544,3.890885,0.217983,5.407715,9.19826,23.705754,23.683745,4.054092,0.741089,0.0
173219296,2096820,1451,62,7.411996,11.932435,0.250756,5.989075,18.194281,37.111157,37.111157,4.865637,1.053711,0.976562
173220296,2097820,1726,52,7.464856,3.819542,0.166936,5.0354,8.908849,23.12115,23.12115,3.919529,0.775879,0.921875
173221295,2098819,1464,48,7.434788,1.350449,0.163916,6.095378,6.58963,20.395691,20.395691,4.054905,0.755005,0.921875
173222293,2099817,958,50,7.522731,4.300187,0.161272,5.538177,9.936126,25.881839,25.913181,4.399052,0.751953,0.921875
173223290,2100814,1115,50,7.555805,2.939426,0.158605,4.68285,8.472214,23.884053,23.85271,4.311541,0.75769,0.921875
173224284,2101808,1019,49,7.549705,2.464341,0.163527,4.777018,7.385627,20.3143,20.3143,3.756325,0.762695,0.921875
173225300,2102824,1200,51,7.546395,2.182926,0.162719,6.260463,7.311688,21.059157,21.059157,3.972141,1.228394,0.0
173226299,2103823,1197,48,7.538181,2.224738,0.164953,6.495884,7.295589,21.057189,21.057189,3.90697,0.742065,0.0
173227298,2104822,1102,49,7.527463,1.772315,0.167847,5.786133,7.01129,21.192667,21.192667,4.062168,1.229614,0.0
173228303,2105827,1297,48,7.527931,2.398403,0.164454,5.148751,7.537067,21.788513,21.805786,3.960007,0.746094,0.0
173229301,2106825,963,48,7.511616,1.932533,0.164363,5.519322,7.057205,20.308006,20.290819,3.942446,0.736694,0.0
173230295,2107819,1232,48,7.514302,2.735417,0.165428,5.105155,7.581695,20.455278,20.455278,3.694951,0.74707,0.0
173231295,2108819,1238,47,7.473667,1.459555,0.167053,6.37207,6.334591,19.019942,19.019942,3.746945,0.755981,0.914062
173232307,2109831,1956,46,7.426975,1.207938,0.162471,5.159505,6.140447,19.097595,19.132141,3.77887,0.799316,0.921875
173233303,2110827,998,47,7.380431,1.288527,0.161517,5.885533,6.106696,18.618494,18.566064,3.697331,0.755737,0.921875
173234298,2111822,946,47,7.333333,1.240115,0.160832,5.089393,6.030846,18.356983,18.392336,3.65253,0.727295,0.0
173235313,2112837,1845,46,7.290989,1.268002,0.160481,4.899089,6.130055,18.736505,18.719636,3.715982,0.799927,0.0
173236295,2113819,1098,46,7.251888,1.264099,0.156799,5.932617,6.177673,18.923725,18.923725,3.776904,0.744873,0.0
173237310,2114834,1153,46,7.238487,1.116495,0.149148,6.119792,6.843133,22.785505,22.785505,4.518031,0.755981,0.921875
173238310,2115834,998,46,7.195438,1.276794,0.154968,4.927572,6.03656,18.300755,18.319318,3.636613,0.755981,0.921875
173239306,2116830,970,46,7.159553,1.263025,0.155283,5.440267,6.168269,19.013887,18.995008,3.76886,0.760254,0.921875
173240304,2117828,802,46,7.123479,1.272966,0.151561,5.000814,6.1261,18.681293,18.662555,3.719958,0.762085,0.921875
173241314,2118838,1250,46,7.08314,1.237406,0.155723,4.887172,5.978403,18.219789,18.238064,3.626113,0.741577,0.0
173242311,2119835,1553,46,7.060589,1.574658,0.152036,5.350749,6.445827,19.230727,19.230727,3.733589,0.764771,0.0
173243312,2120836,1098,46,7.02828,1.277139,0.157249,4.793294,6.144413,18.787441,18.787441,3.733001,0.761597,0.921875
173244310,2121834,1603,46,6.995665,1.259516,0.158902,5.67191,6.053994,18.450117,18.450117,3.666992,0.780273,0.921875
173245307,2122831,1263,46,6.958359,1.224983,0.153952,4.89502,5.929466,18.124934,18.124934,3.59026,0.76062,0.921875
173246317,2123841,1014,46,6.929394,1.242954,0.156628,5.628313,6.111409,18.747343,18.747343,3.733378,0.769165,0.921875
173247311,2124835,1043,47,6.94952,2.524625,0.157061,4.951986,7.486121,20.829892,20.829892,3.806215,0.746948,0.0
173248306,2125830,998,46,6.924477,1.242711,0.158168,5.074056,6.227893,19.392031,19.372522,3.835083,0.768188,0.921875
173249318,2126842,1214,46,6.894621,1.291963,0.1601,5.025228,6.069226,18.387286,18.405784,3.647065,0.751953,0.0
173250316,2127840,1097,47,6.865703,1.235259,0.156441,5.175781,6.068717,18.682186,18.682186,3.704768,0.741089,0.0
173251312,2128836,972,52,6.971932,4.576331,0.302627,5.519867,9.846736,24.326091,24.357619,3.937563,0.932251,0.0
173252328,2129852,2256,67,7.312021,9.982452,0.656703,7.084147,16.402592,34.708802,34.642527,4.589096,0.890747,1.09375
173253321,2130845,2398,59,7.550173,7.45135,0.833456,4.907227,13.874492,31.788143,31.819461,4.393031,0.921143,0.945312
