timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
180212729,13227493,1153,73,14.199058,10.624677,0.35691,5.623867,16.605453,33.646343,30.991368,4.490001,0.968262,0.0
180213702,13228466,2248,72,14.286937,10.428335,0.277942,5.921796,16.628073,34.268164,31.109801,4.766231,0.983276,0.0
180214719,13229483,1155,72,14.307667,8.894259,0.282656,5.706568,14.883482,31.524,31.124194,4.576068,0.996338,0.0
180215781,13230545,1890,78,14.392653,10.787095,0.238984,5.619132,16.64521,33.881047,31.224425,4.497296,0.802002,1.078125
180216688,13231452,1918,80,14.480194,10.866041,0.246327,5.590498,16.702866,33.95942,31.328062,4.473572,1.106934,0.0
180217772,13232536,2761,81,14.616674,12.554509,0.247901,5.881802,18.684211,37.425965,31.526026,4.720097,1.013428,0.0
180218704,13233468,1699,78,14.785443,12.643511,0.222238,6.110272,18.976022,37.422152,31.754291,4.941875,0.750244,0.0
180219796,13234560,2172,78,14.749649,8.210541,0.137034,5.360199,13.707774,30.166528,31.701554,4.294184,0.997803,0.0
180220674,13235438,2317,78,14.888703,11.97569,0.225975,6.113465,18.31513,37.110996,31.912522,4.968552,0.847656,0.0
180221736,13236500,2044,82,15.131177,15.280895,0.267011,7.073474,22.621381,43.143037,32.26508,5.750914,0.87439,1.054688
180222698,13237462,2254,85,15.179418,9.523094,0.291957,6.588004,16.403055,35.283383,32.379452,5.351765,0.993896,0.0
180223759,13238523,2023,78,15.249262,9.888392,0.414126,6.907684,17.210203,36.734101,32.529221,5.609403,0.818481,0.0
180224717,13239481,2217,81,15.332018,10.995541,0.227788,6.211939,17.435268,35.75998,32.651528,5.036465,0.711914,1.078125
180225711,13240475,1725,75,15.291093,7.467355,0.479307,6.190454,14.137117,31.773031,32.62144,4.989528,1.141357,0.0
180226744,13241508,2042,74,15.230466,6.709021,0.513063,6.36293,13.585015,31.792691,32.59199,5.116402,0.974487,1.078125
180227738,13242502,1823,75,15.248294,9.17031,0.501187,6.043132,15.714629,33.539677,32.626885,4.876774,0.824097,1.078125
180228756,13243520,2132,80,15.41274,12.42412,0.572872,6.878938,19.87593,40.720877,32.914511,5.59996,0.884521,1.078125
180229757,13244521,2013,72,15.408948,8.6839,0.255173,6.36936,15.308433,33.715844,32.943674,5.169121,0.826416,0.0
180230715,13245479,1889,69,15.200917,3.667902,0.264384,5.657611,9.589897,25.185669,32.666602,4.54187,0.980591,1.078125
180231775,13246539,1778,67,15.079338,4.858513,0.342677,6.442557,11.643748,29.537699,32.559661,5.227913,0.980469,0.0
180232720,13247484,1986,69,14.97981,5.967236,0.328416,6.15713,12.452783,29.902394,32.458969,4.958675,0.750122,0.976562
180233725,13248489,799,65,14.861761,5.416338,0.226288,5.846807,11.489433,28.504191,32.325072,4.71988,0.715698,0.0
180234766,13249530,1518,67,14.695577,4.641352,0.252364,5.32419,10.217906,25.341114,32.075395,4.227645,0.991821,0.859375
180235738,13250502,1544,65,14.608578,6.602048,0.148488,5.607268,12.357803,28.7212,31.950571,4.496686,0.744141,0.0
180236752,13251516,1259,64,14.454663,4.386009,0.139804,5.658097,10.18391,26.015076,31.744101,4.536404,0.792603,0.0
180237723,13252487,1277,60,14.187022,1.856541,0.102247,5.098092,7.056881,20.801492,31.347822,4.058356,0.980713,0.0
180238742,13253506,1326,60,13.958912,2.328774,0.104892,5.168734,7.602401,21.573062,31.009545,4.110582,1.053467,0.0
180239726,13254490,1574,63,13.885927,6.184077,0.248094,5.521256,11.953427,28.237654,30.908668,4.403216,1.033325,0.0
180240752,13255516,1666,61,13.720019,3.388476,0.294372,5.477331,9.160179,24.515891,30.684236,4.358953,1.038208,0.0
180241719,13256483,1133,59,13.491103,2.209959,0.096565,5.184489,7.491013,21.856808,30.359513,4.136406,0.828735,0.0
180242749,13257513,1250,59,13.287797,2.296779,0.30922,4.992183,7.598182,21.102305,30.040139,3.92609,0.720337,0.0
180243775,13258539,1590,63,13.125586,3.178336,0.14722,5.548327,8.873883,24.475454,29.835836,4.448798,0.986084,0.0
180244718,13259482,1619,61,13.039649,4.983982,0.25867,5.535383,10.778034,26.647973,29.719023,4.428321,0.753784,0.0
180245774,13260538,1128,59,12.931652,4.492471,0.12207,5.228571,9.843113,24.984541,29.559066,4.179037,0.837769,0.0
180246735,13261499,2771,60,12.817304,3.742312,0.327355,5.824283,9.893949,26.054136,29.42713,4.669247,1.030273,0.0
180247742,13262506,1836,60,12.766006,5.816168,0.132475,5.375598,11.324242,26.878333,29.339652,4.309425,0.774536,0.0
180248735,13263499,1966,58,12.587569,2.297637,0.106857,5.400005,7.804499,22.706169,29.101083,4.318601,0.761963,0.0
180249741,13264505,1336,57,12.394505,2.068673,0.106196,4.96329,7.13816,20.753491,28.80534,3.938769,0.860962,0.0
180250740,13265504,1454,57,12.251769,3.101034,0.124252,5.200414,8.4257,22.702229,28.585846,4.122598,0.734131,0.0
180251733,13266497,3025,58,12.134442,3.324064,0.311285,5.32796,8.963309,23.850511,28.416896,4.237662,0.965088,1.085938
180252773,13267537,1829,60,12.168979,7.199936,0.275427,5.632936,13.108299,29.729653,28.463452,4.518321,0.744751,0.0
180253709,13268473,1679,58,12.019465,2.654559,0.094022,5.387264,8.135845,23.198769,28.268283,4.295415,0.957764,0.0
180254770,13269534,2930,65,12.03345,6.342321,0.473055,5.621546,12.436922,29.06731,28.29505,4.483156,0.917603,0.929688
180255740,13270504,1547,60,11.978148,4.304791,0.520726,5.748522,10.574039,26.72592,28.235591,4.543786,0.737427,0.0
180256786,13271550,799,58,11.844777,2.605069,0.261319,5.26186,8.128247,22.633231,28.041309,4.17556,0.740723,0.0
180257756,13272520,2036,59,11.725052,3.050357,0.093712,5.495848,8.639917,23.971514,27.889419,4.402708,0.797241,0.0
180258745,13273509,3348,61,11.733285,6.221496,0.161963,5.579243,11.962702,28.172129,27.899213,4.487405,1.050049,0.0
180259745,13274509,3934,74,11.857668,8.94165,0.496065,5.820579,15.258295,32.995247,28.07903,4.65288,0.863281,0.0
180300754,13275518,2101,63,11.834432,4.787144,0.476086,5.944495,11.207725,27.96654,28.075008,4.760438,0.849243,1.085938
180301739,13276503,1738,64,11.83059,5.528985,0.549377,5.649237,11.727599,28.16615,28.07829,4.480659,1.128296,0.0
180302755,13277519,2258,68,11.873017,6.664346,0.439874,5.931181,13.035401,30.811414,28.174437,4.75374,0.802979,0.0
180303739,13278503,2008,65,11.919493,6.948396,0.341881,5.86358,13.153857,30.882107,28.272687,4.695201,1.145874,0.0
180304787,13279551,2154,62,11.884168,5.05159,0.332654,5.53007,10.914314,26.880094,28.223747,4.388769,1.131592,0.929688
180305724,13280488,1713,61,11.797611,3.752323,0.224805,5.594443,9.57157,25.136467,28.108195,4.462905,1.034912,0.0
180306766,13281530,1432,61,11.756432,5.028893,0.159355,5.380138,10.568387,26.331595,28.048678,4.278838,0.859619,0.0
180307740,13282504,2227,65,11.86889,8.802958,0.247541,5.730738,14.781237,31.705682,28.184641,4.604255,0.907715,0.984375
180308765,13283529,1713,63,11.852468,5.397565,0.3632,5.635559,11.396324,27.487211,28.160405,4.509631,1.10022,0.0
180309764,13284528,1424,60,11.781508,4.232286,0.126825,5.558716,9.917827,25.283591,28.054887,4.460915,1.246948,0.0
180310745,13285509,1127,58,11.652656,2.806394,0.119074,5.240951,8.166418,22.42461,27.854208,4.16672,0.826904,0.0
180311746,13286510,2017,75,11.793962,9.491963,0.238037,5.959958,15.689959,33.78626,28.06183,4.822213,1.054688,0.0
180312747,13287511,2419,81,12.240875,17.101844,0.28812,6.892587,24.282551,46.099512,28.707321,5.638564,0.989868,0.0
180313747,13288511,2053,78,12.444554,10.927492,0.366394,6.655704,17.94959,37.734756,29.029407,5.409829,1.05542,0.0
180314803,13289567,1948,75,12.581873,9.382219,0.254994,6.648442,16.285655,35.513629,29.26145,5.408312,0.801514,0.0
