timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
173641523,2359047,2354,81,16.377875,8.778983,0.028558,5.835639,14.076038,29.702725,29.702725,4.21833,1.002808,0.0
173642430,2359954,1530,75,16.276377,8.570512,0.02838,5.51056,13.629958,28.543097,28.543097,3.991723,0.9823,0.0
173643512,2361036,1959,77,16.317829,11.249259,0.382944,5.369619,17.58032,35.416424,35.416424,4.754753,0.960693,0.0
173644454,2361978,2195,85,16.342924,11.138201,0.056859,6.075953,17.013192,34.418249,34.418249,4.692378,0.94043,0.0
173645478,2363002,2203,82,16.430645,12.591699,0.163049,6.39823,19.034373,37.461705,37.461705,5.087179,0.94043,0.0
173646479,2364003,1658,77,16.350154,8.585612,0.027853,6.485788,14.154162,30.193746,30.164289,4.457468,0.951416,0.0
173647528,2365052,2433,87,16.431673,12.044561,0.058549,6.689453,18.611061,37.997647,38.035645,5.29529,0.991943,0.0
173648445,2365969,2366,88,16.541455,12.608482,0.064872,6.365361,19.35753,39.015196,39.015196,5.428238,0.878784,0.0
173649527,2367051,1693,87,16.652627,13.220852,0.059071,7.181225,19.926387,39.602575,39.602575,5.400082,0.888794,0.890625
173650379,2367903,2108,87,16.716227,11.637427,0.032151,7.48291,18.226358,37.539105,37.608779,5.342754,1.026489,0.0
173651495,2369019,2492,87,16.808443,13.030532,0.059868,6.787513,19.795225,39.942424,39.854023,5.436923,0.876465,1.085938
173652410,2369934,2529,89,16.889867,12.033572,0.103499,6.926988,18.807532,38.414828,38.414828,5.393552,0.904297,0.0
173653461,2370985,2492,85,16.966179,12.224023,0.107593,7.246908,19.155999,39.027375,39.027375,5.50747,0.893311,0.0
173654444,2371968,2245,88,17.046944,12.088731,0.154296,6.771399,19.069421,38.841589,38.841589,5.507539,0.942749,0.0
173655451,2372975,1882,89,17.107163,11.935532,0.047893,7.166462,18.69287,38.384221,38.384221,5.416948,0.838501,0.0
173656424,2373948,2156,87,17.191657,11.951508,0.422632,6.986491,19.426653,39.639791,39.639791,5.65154,0.828369,0.0
173657511,2375035,2327,92,17.314005,12.812604,0.646157,7.405599,20.700475,41.810401,41.810401,5.80041,0.862305,0.0
173658405,2375929,2160,89,17.378612,12.214205,0.039684,6.674183,18.989677,38.442491,38.442491,5.440144,0.97644,0.0
173659529,2377053,2058,89,17.436483,12.317714,0.046176,7.301518,19.197883,38.691993,38.691993,5.517797,0.876587,0.0
173700407,2377931,2250,89,17.47919,11.834937,0.027273,7.468607,18.446529,37.596678,37.596678,5.327962,0.836426,0.0
173701544,2379068,1948,88,17.558566,12.752882,0.252486,7.336218,19.974551,40.120165,40.120165,5.622534,0.841553,0.0
173702396,2379920,2336,89,17.595706,11.686492,0.068107,7.267556,18.410967,37.713661,37.713661,5.380694,0.843384,0.0
173703544,2381068,2148,87,17.628007,11.744741,0.073228,7.141128,18.638355,38.238167,38.238167,5.505772,0.835571,0.0
173704397,2381921,2264,86,17.665396,11.777846,0.083499,7.332272,18.499901,37.766992,37.766992,5.367898,0.893799,0.96875
