timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
115840524,4648147,2353,79,15.289735,10.027714,0.537532,5.413033,15.978279,15.285539,32.847077,4.295387,0.926392,0.0
115841533,4649156,2081,83,15.339526,10.386487,0.540773,5.766439,16.693699,15.335478,33.891705,4.623689,0.843628,0.0
115842517,4650140,1736,77,15.30249,8.355592,0.500549,5.456664,14.312805,16.236269,30.591364,4.329024,0.863647,0.0
115843528,4651151,1527,77,15.189106,6.538197,0.500055,5.041126,12.079378,16.090184,27.332399,4.029871,1.100342,0.0
115844528,4652151,2385,85,15.245749,10.530349,0.547865,5.682742,16.760956,16.11438,33.614735,4.546727,0.991455,0.0
115845519,4653142,2036,78,15.245143,9.302587,0.505476,5.420758,15.228821,16.082753,31.828735,4.293884,0.94873,0.0
115846530,4654153,1531,77,15.174832,7.209423,0.606468,5.440637,13.256528,15.982826,29.307653,4.307567,0.957275,1.078125
115847517,4655140,2113,78,15.229868,10.439062,0.629892,5.628624,16.697578,16.008659,34.124333,4.519321,0.947144,0.976562
115848526,4656149,1983,83,15.294004,10.733901,0.55581,5.759629,17.049339,16.045343,34.36477,4.592092,1.126709,0.0
115849532,4657155,1612,77,15.221917,7.486515,0.524757,5.282293,13.293566,15.946181,29.15997,4.216512,0.956421,0.0
115850524,4658147,1729,83,15.301195,11.252189,0.502964,5.673297,17.428449,15.999436,34.831982,4.544483,1.041626,0.0
115851536,4659159,1239,73,15.125191,4.667561,0.511146,5.159653,10.33836,15.79867,24.880748,4.045671,0.973511,0.0
115852533,4660156,1898,78,15.212261,11.52257,0.508405,5.500876,17.531852,15.861374,34.607356,4.348574,0.775879,1.078125
115853517,4661140,1941,83,15.227939,9.742192,0.569559,5.341711,15.653463,15.853979,32.787755,4.260891,0.844849,0.976562
115854541,4662164,2135,79,15.283072,10.473943,0.630614,5.690594,16.795151,15.887054,33.299516,4.505995,1.132202,0.0
115855542,4663165,994,75,15.256905,8.490014,0.517252,5.561695,14.568961,15.838755,30.76673,4.432835,0.984253,0.851562
115856536,4664159,3012,77,15.272786,9.705386,0.496913,5.500633,15.702932,15.833919,33.110688,4.397946,0.961792,0.0
115857534,4665157,1521,76,15.173423,6.794409,0.514597,5.167623,12.476629,17.111783,28.104696,4.0612,0.840698,1.078125
115858534,4666157,1694,83,15.251642,11.170229,0.522407,5.675325,17.367961,17.120905,34.099021,4.498927,0.758423,0.0
115859530,4667153,1646,77,15.164299,7.010986,0.58197,5.213074,12.80603,16.966802,28.33429,4.143982,0.733398,0.0
115900535,4668158,2033,77,15.135549,8.319717,0.623098,5.413255,14.356069,16.873935,30.523829,4.289374,0.733643,0.0
115901530,4669153,1855,0,15.069917,7.345293,0.583022,5.378685,13.307,16.745907,29.98885,4.288373,1.045166,0.0
115902543,4670166,2256,82,15.104348,9.879046,0.525516,5.63425,16.038812,16.72078,32.884086,4.504701,0.883423,1.078125
115903525,4671148,1836,82,15.133366,9.80033,0.486233,5.619874,15.906437,16.691318,33.234817,4.5401,1.025635,0.0
115904540,4672163,2257,83,15.175977,10.09799,0.551058,5.700534,16.349582,16.679345,32.954878,4.550697,1.036743,0.0
115905533,4673156,2756,81,15.232231,10.494983,0.555985,5.675308,16.726276,16.681048,34.425268,4.587119,1.141235,0.0
115906547,4674170,2178,75,15.209745,8.60565,0.459422,5.533752,14.598823,16.607129,30.655769,4.358907,1.016846,0.0
115907534,4675157,1787,77,15.240666,10.251858,0.433753,5.378806,16.064417,16.587475,32.872488,4.283717,1.032959,0.0
115908532,4676155,1982,79,15.286859,10.382964,0.487416,5.680733,16.551113,16.586195,33.286237,4.506893,1.018311,0.0
115909543,4677166,2191,78,15.296568,9.575425,0.463084,5.520746,15.559256,16.549555,32.358968,4.369824,0.938965,0.0
115910516,4678139,3051,77,15.311495,9.513334,0.488764,5.707867,15.709966,16.51927,32.551842,4.545882,0.985229,0.0
115911538,4679161,2145,77,15.295451,8.809449,0.43515,5.605198,14.849797,16.461256,31.191725,4.433235,1.078003,0.0
115912525,4680148,1655,76,15.306077,9.493328,0.485232,5.6083,15.58686,16.429372,32.31145,4.477625,0.858643,0.0
115913537,4681160,1972,83,15.308351,9.29322,0.460482,5.616841,15.370543,16.39201,31.851826,4.499304,0.928345,1.078125
115914537,4682160,2092,82,15.295781,8.845996,0.429236,5.685316,14.960549,16.340273,31.596489,4.533549,1.053589,0.0
115915525,4683148,2692,77,15.300439,9.292969,0.490479,5.642761,15.426208,16.307628,32.01853,4.537069,0.937378,0.0
115916550,4684173,1973,83,15.307322,9.294703,0.460729,5.740085,15.495517,16.278972,32.381218,4.600101,1.011719,0.0
115917527,4685150,2322,83,15.295843,8.903094,0.441954,5.6487,14.993748,16.231924,31.371891,4.502549,0.952271,0.0
115918542,4686165,1772,77,15.249397,8.140478,0.429683,5.394583,13.964744,16.152815,29.957829,4.288454,1.133667,0.0
115919535,4687158,1389,75,15.184842,7.664151,0.458575,5.345838,13.468565,16.055511,29.308289,4.227602,1.03894,0.0
115920544,4688167,1798,75,15.131783,8.047052,0.457979,5.183686,13.688717,15.971574,29.604202,4.152785,0.810181,1.078125
115921541,4689164,2224,83,15.200255,10.700086,0.594563,5.737244,17.031894,16.009784,34.360676,4.565224,0.951416,0.0
115922537,4690160,1901,78,15.218354,9.600885,0.529788,5.577891,15.708564,15.999058,32.944522,4.442207,0.958618,0.0
115923521,4691144,2176,77,15.205971,8.957385,0.428289,5.484208,14.869882,15.958892,31.027736,4.33723,0.905396,1.078125
115924540,4692163,1933,69,15.062112,5.613501,0.460983,5.046246,11.120729,15.788692,25.559169,3.942536,1.12085,0.0
115925533,4693156,1663,83,15.188406,12.517363,0.424608,5.59383,18.535801,15.888569,36.828757,4.477429,1.02356,0.0
115926548,4694171,2256,83,15.211133,9.573976,0.453,5.802274,15.82925,15.886465,32.44876,4.644081,1.011719,0.0
115927543,4695166,1946,84,15.289782,11.324577,0.418948,5.637243,17.380768,15.940634,35.175391,4.527376,0.926147,0.0
115928534,4696157,2388,83,15.308208,9.536513,0.543489,5.728287,15.808289,15.935931,32.258612,4.565626,0.892944,0.875
115929549,4697172,2632,78,15.295897,8.676908,0.587933,5.695547,14.960388,15.901404,31.459281,4.576343,1.017212,0.0
115930527,4698150,1755,0,15.256926,8.389838,0.457192,5.3738,14.220831,15.840483,30.171211,4.247265,1.00769,0.0
115931552,4699175,2138,79,15.245325,8.757359,0.447778,5.719643,14.924781,15.808499,31.793762,4.584502,0.996704,0.0
115932535,4700158,2122,77,15.268649,9.836843,0.464046,5.581591,15.882479,15.676531,32.45012,4.429332,0.777954,1.078125
115933558,4701181,1872,76,15.152856,6.441198,0.460312,5.065487,11.966997,15.546432,27.01263,3.993728,0.943481,0.875
115934527,4702150,1706,75,15.183205,9.835533,0.438381,5.707999,15.981913,15.562358,32.629967,4.539371,0.861206,0.0
115935542,4703165,2252,77,15.195989,9.599229,0.45045,5.503316,15.552994,15.562034,32.332361,4.425766,0.797729,1.078125
115936550,4704173,1998,78,15.223369,10.001295,0.461308,5.487938,15.950541,15.576132,32.838434,4.319332,0.828735,1.078125
115937544,4705167,2253,85,15.271563,10.61048,0.432156,5.520803,16.563438,15.611639,34.280323,4.416368,0.998413,0.0
115938558,4706181,1462,77,15.242599,8.391629,0.454237,5.610634,14.456499,15.570549,30.360359,4.483935,0.987305,1.078125
115939536,4707159,3030,75,15.217968,8.653496,0.457975,5.4503,14.56177,15.534089,31.278531,4.322962,1.021484,0.0
115940546,4708169,2361,82,15.265691,10.72203,0.462319,5.399926,16.584275,15.570771,33.101525,4.27321,0.774048,1.078125
115941540,4709163,1468,76,15.153037,6.498431,0.467735,5.176446,12.142612,15.447112,28.249608,4.167553,1.153564,0.0
115942546,4710169,3313,76,15.16737,9.433432,0.521501,5.601848,15.556781,15.451005,31.526316,4.430084,1.023071,0.0
115943541,4711164,1494,77,15.126005,8.341613,0.467168,5.207282,14.016062,15.39945,30.448049,4.128549,1.030029,0.0
115944561,4712184,3477,77,15.130488,9.130307,0.46626,5.655597,15.252164,15.394216,31.682337,4.493844,1.030273,0.0
115945542,4713165,2638,77,15.142114,9.62674,0.439393,5.38348,15.449614,15.396234,32.217527,4.291908,0.878662,1.078125
115946546,4714169,3229,78,15.189113,10.445784,0.458541,5.579273,16.483599,15.434331,33.513527,4.486924,1.042969,0.0
115947536,4715159,2396,76,15.145556,8.010256,0.496671,5.467449,13.974376,16.094011,29.858958,4.326566,1.005493,0.0
115948544,4716167,3096,77,15.199232,10.537134,0.466148,5.660364,16.663647,16.114131,34.06742,4.54194,0.907471,1.078125
