timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
145129140,1783904,1498,75,15.558241,6.727211,2.179165,6.505928,15.412304,33.75238,33.333911,5.20317,0.770386,0.0
145130131,1784895,1597,73,15.546236,6.656099,2.158612,6.410385,15.225096,33.403228,33.336409,5.133372,0.77832,0.0
145131136,1785900,1515,72,15.539809,6.866147,2.182223,6.316091,15.36446,33.325627,33.336028,5.035678,0.767456,0.0
145132147,1786911,1497,74,15.532659,6.953271,2.126635,6.260689,15.340594,33.174852,33.330237,4.994133,0.77417,0.0
145133138,1787902,1597,74,15.516784,6.838352,2.071996,6.182662,15.09301,32.759623,33.309654,4.934723,0.799927,0.976562
145134150,1788914,1597,74,15.508239,6.690155,2.085542,6.499659,15.275357,33.382166,33.31222,5.206157,0.782715,1.070312
145135148,1789912,1695,73,15.498135,6.497262,2.158222,6.57348,15.228964,33.503541,33.319142,5.268425,0.759033,0.0
145136145,1790909,1598,75,15.494154,6.730808,2.447528,6.207972,15.386308,32.922779,33.305014,4.938038,0.769165,0.0
145137138,1791902,1597,74,15.487124,6.629546,2.408164,6.259035,15.296745,32.994369,33.293953,4.995027,0.75708,0.0
145138146,1792910,1597,75,15.473759,6.514428,2.330757,6.265437,15.110622,32.826772,33.277385,5.000273,0.76709,1.078125
145139139,1793903,1298,72,15.47324,6.316927,2.667848,6.474575,15.45935,33.659889,33.291141,5.177029,0.785522,1.070312
145140143,1794907,1313,73,15.472857,6.557868,2.794587,6.109969,15.462424,33.00037,33.280819,4.863881,0.785889,0.0
145141146,1795910,1533,72,15.463717,6.243745,2.708443,6.266033,15.21822,33.035643,33.272028,5.01461,0.780151,0.0
145142135,1796899,1543,72,15.462163,6.260698,2.722667,6.436927,15.420292,33.525583,33.281111,5.161274,0.769165,0.0
145143153,1797917,1016,72,15.472641,6.498514,2.619508,6.640786,15.758808,34.425248,33.321523,5.31839,0.769897,1.046875
145144144,1798908,1333,73,15.470478,6.370118,2.763413,6.279673,15.413204,33.263621,33.319418,5.030544,0.778198,0.0
145145155,1799919,1598,72,15.479673,6.556717,2.857987,6.315844,15.730548,33.672929,33.33193,5.035616,0.790771,0.0
