Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
16/08/2022,16:06:19:208,6273972,1171,45,6.388594,1.934166,0.183289,5.318743,7.436198,22.120657,19.346321,4.284142,1.092773,0.000000
16/08/2022,16:06:20:220,6274984,1418,43,6.427857,1.996931,0.145043,5.347083,7.489056,22.080017,19.443953,4.315063,0.812012,0.000000
16/08/2022,16:06:21:203,6275967,1198,45,6.465784,2.173985,0.136726,5.166517,7.477229,21.442417,19.516112,4.156609,0.794189,1.046875
16/08/2022,16:06:22:219,6276983,1567,45,6.488503,1.661175,0.160008,5.292397,7.113579,21.380125,19.581552,4.259360,0.787231,0.000000
16/08/2022,16:06:23:218,6277982,898,45,6.589980,3.724465,0.184246,5.370911,9.279622,24.400153,19.756743,4.330378,0.756958,0.000000
16/08/2022,16:06:24:217,6278981,1409,46,6.638448,2.473208,0.172892,5.303698,7.949799,22.585579,19.857470,4.278399,0.736450,0.000000
16/08/2022,16:06:25:213,6279977,1297,45,6.651569,1.682346,0.137283,5.186583,7.006213,20.964233,19.896997,4.163025,0.736084,0.000000
16/08/2022,16:06:26:212,6280976,1444,45,6.688750,2.242490,0.154059,5.300254,7.696803,22.058020,19.973868,4.274361,0.823242,0.000000
16/08/2022,16:06:27:210,6281974,1589,46,6.706910,1.672510,0.181028,5.344211,7.197750,21.540823,20.029718,4.311235,0.807983,0.000000
16/08/2022,16:06:28:219,6282983,1652,47,6.789843,3.170223,0.192392,5.668755,9.031370,24.826035,20.200844,4.592117,0.802979,0.000000
16/08/2022,16:06:29:215,6283979,1577,46,6.834605,2.492995,0.167120,5.373092,8.033207,22.868747,20.296889,4.333859,0.759155,0.000000
16/08/2022,16:06:30:213,6284977,998,45,6.845880,1.617034,0.141354,5.392888,7.151276,21.665583,20.345624,4.361963,0.738159,0.000000
16/08/2022,16:06:31:224,6285988,1557,45,6.872417,1.963471,0.151700,5.475962,7.591133,22.358702,20.417304,4.416937,0.792236,0.000000
16/08/2022,16:06:32:222,6286986,1597,48,6.946343,3.317270,0.172722,5.429835,8.919826,24.124885,20.551174,4.386623,0.751099,0.000000
16/08/2022,16:06:33:217,6287981,1314,46,6.958248,1.902915,0.199435,5.178020,7.280369,21.368604,20.580310,4.165374,0.862915,1.109375
16/08/2022,16:06:34:212,6288976,1297,45,6.970961,1.804459,0.147343,5.364197,7.315999,21.739546,20.621545,4.319953,0.822998,0.000000
16/08/2022,16:06:35:226,6289990,1961,46,6.979281,1.708125,0.155931,5.341037,7.205093,21.599752,20.656272,4.313540,0.973022,0.000000
16/08/2022,16:06:36:222,6290986,1298,46,7.029342,2.819174,0.165048,5.377414,8.361636,23.112300,20.745303,4.330249,0.839355,0.000000
16/08/2022,16:06:37:222,6291986,1392,44,7.000241,1.260842,0.229372,4.721033,6.211246,18.756177,20.674547,3.752314,0.876221,1.406250
16/08/2022,16:06:38:218,6292982,1496,45,7.020890,1.905348,0.213715,5.459928,7.578990,22.550105,20.741397,4.415631,0.894775,0.984375
16/08/2022,16:06:39:232,6293996,1190,46,7.078433,3.001569,0.186415,5.450574,8.638558,23.818173,20.850842,4.405010,0.827026,0.000000
16/08/2022,16:06:40:215,6294979,898,46,7.092548,1.991813,0.173734,5.301889,7.467435,21.893359,20.888671,4.265379,0.755615,0.000000
16/08/2022,16:06:41:224,6295988,812,46,7.113227,2.256686,0.184782,5.240082,7.681551,21.890883,20.923855,4.218573,0.734863,0.000000
16/08/2022,16:06:42:223,6296987,860,45,7.072427,0.964888,0.172762,4.843373,5.981022,18.739243,20.845053,3.860806,0.895996,1.078125
16/08/2022,16:06:43:233,6297997,998,45,7.094995,2.270764,0.194714,5.239492,7.704971,22.081272,20.889116,4.223657,0.908691,1.179688
16/08/2022,16:06:44:229,6298993,1297,46,7.112280,2.252373,0.200103,5.122174,7.574650,21.666815,20.917141,4.114459,0.919556,0.000000
16/08/2022,16:06:45:225,6299989,1540,45,7.124782,1.891048,0.168092,5.404614,7.463754,22.130085,20.960287,4.359847,0.894043,0.000000
16/08/2022,16:06:46:219,6300983,2012,46,7.175671,2.944716,0.174824,5.437282,8.556822,23.618093,21.054829,4.386320,1.026001,0.984375
16/08/2022,16:06:47:232,6301996,1434,46,7.197935,2.011829,0.186357,5.604009,7.802195,22.984157,21.123320,4.545645,0.848755,1.179688
