Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-PECI Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
09/08/2022,17:19:27:722,1325246,1561,52,9.277194,4.902661,0.107990,5.635579,10.711732,27.137856,27.137856,4.579897,0.770752,0.914062
09/08/2022,17:19:28:705,1326229,1298,51,9.174540,1.548629,0.074245,5.041504,6.424837,19.499015,19.499015,3.802737,0.745850,0.000000
09/08/2022,17:19:29:718,1327242,1297,49,9.060633,1.161749,0.059333,5.179269,5.902377,18.433114,18.433114,3.701329,0.776855,0.000000
09/08/2022,17:19:30:714,1328238,1298,48,8.943279,1.187222,0.058347,5.610875,5.770052,17.665765,17.665765,3.574443,0.741089,0.000000
09/08/2022,17:19:31:727,1329251,1896,49,8.909220,2.954425,0.140716,5.549840,7.975778,21.775074,21.775074,3.866519,0.793213,0.000000
09/08/2022,17:19:32:710,1330234,1198,48,8.832768,1.852011,0.073193,5.566406,6.781806,20.158291,20.158291,3.863471,0.741577,0.000000
09/08/2022,17:19:33:724,1331248,1400,54,8.761209,1.783071,0.060972,6.282552,6.592175,19.460218,19.460218,3.783310,0.936890,0.000000
09/08/2022,17:19:34:724,1332248,898,48,8.667570,1.177281,0.068680,5.366770,6.153909,19.943493,19.943493,3.912329,0.725830,0.000000
09/08/2022,17:19:35:719,1333243,1896,48,8.565417,1.115797,0.073230,5.057199,5.782183,18.116832,18.116832,3.638977,0.820190,0.000000
09/08/2022,17:19:36:714,1334238,995,49,8.578193,3.137991,0.133269,5.863735,8.934838,25.214390,25.214390,4.591868,0.741821,0.000000
09/08/2022,17:19:37:724,1335248,1883,48,8.540802,2.342294,0.133705,4.891532,7.521821,21.541917,21.541917,4.013829,0.790039,0.000000
09/08/2022,17:19:38:721,1336245,1149,48,8.504699,2.575132,0.164703,5.298615,7.541492,20.779113,20.813835,3.798548,0.737061,0.000000
09/08/2022,17:19:39:721,1337245,953,49,8.461049,2.414929,0.131518,5.273438,7.272880,20.313443,20.278303,3.742306,0.729248,0.000000
09/08/2022,17:19:40:720,1338244,968,48,8.420241,2.268773,0.068719,5.532401,7.307984,20.965210,20.965210,3.959412,0.761475,0.000000
09/08/2022,17:19:41:721,1339245,1258,49,8.410525,3.156044,0.133968,5.712891,8.081922,21.505188,21.505188,3.808679,0.741211,0.000000
09/08/2022,17:19:42:722,1340246,998,48,8.373191,2.452374,0.131861,5.641937,7.350492,20.574097,20.574097,3.779424,0.725464,0.000000
09/08/2022,17:19:43:714,1341238,1436,48,8.292773,1.330455,0.089262,5.314128,6.100606,18.709257,18.709257,3.709181,0.749146,0.000000
09/08/2022,17:19:44:732,1342256,1594,48,8.258300,2.395052,0.125506,5.155436,7.306976,20.601580,20.601580,3.795808,0.759277,0.000000
09/08/2022,17:19:45:714,1343238,1844,49,8.228264,2.578751,0.124748,6.302897,7.418175,20.476216,20.476216,3.741611,0.788452,0.000000
09/08/2022,17:19:46:729,1344253,1105,49,8.205327,2.565559,0.135325,4.809570,7.571831,21.189579,21.189579,3.862556,0.735962,0.000000
09/08/2022,17:19:47:726,1345250,1370,58,8.336643,6.215454,0.281921,5.940755,11.709351,27.378567,27.378567,4.154540,1.312988,0.000000
09/08/2022,17:19:48:727,1346251,1124,49,8.312940,2.316536,0.334480,4.878998,7.680599,21.773818,21.773818,3.969122,0.736328,0.000000
09/08/2022,17:19:49:723,1347247,1431,52,8.340246,3.888422,0.205762,5.074056,9.092815,23.294637,23.294637,3.957468,1.019287,0.992188
09/08/2022,17:19:50:739,1348263,1445,52,8.353522,3.186956,0.411443,5.729167,8.668050,22.847677,22.847677,4.006098,0.989502,1.093750
09/08/2022,17:19:51:723,1349247,2093,56,8.464289,5.316827,0.538402,6.290690,11.268822,27.378293,27.378293,4.286412,1.059814,0.000000
09/08/2022,17:19:52:737,1350261,2063,62,8.627643,6.677801,0.691942,5.680084,13.079557,30.819587,30.788267,4.522060,0.866089,0.960938
09/08/2022,17:19:53:732,1351256,1256,58,8.767071,6.716619,0.479169,5.566406,12.532817,29.360498,29.389482,4.213474,0.766968,0.000000
09/08/2022,17:19:54:729,1352253,1147,53,8.712451,2.182147,0.130159,5.065918,7.230831,20.724683,20.724683,3.895710,0.727783,0.000000
09/08/2022,17:19:55:728,1353252,1596,54,8.731317,4.007437,0.258374,5.485026,9.255901,23.727738,23.727738,3.934043,0.760010,0.000000
09/08/2022,17:19:56:743,1354267,1354,53,8.705721,2.774771,0.135917,5.298615,8.019386,22.240587,22.240587,4.070477,0.740845,0.000000
09/08/2022,17:19:57:729,1355253,1738,52,8.634603,1.899048,0.132080,5.212402,6.720337,19.393801,19.393801,3.691486,0.787720,0.000000
09/08/2022,17:19:58:738,1356262,1511,52,8.583623,2.166654,0.147214,5.330404,7.145010,20.447087,20.447087,3.823465,0.835449,0.000000
09/08/2022,17:19:59:734,1357258,1126,49,8.543150,1.943914,0.062570,6.050618,7.447640,22.685922,22.703023,4.392051,0.735840,0.000000
09/08/2022,17:20:00:731,1358255,1297,49,8.479048,1.608712,0.061533,6.233724,6.701598,20.347035,20.329676,4.030772,0.758179,0.000000
09/08/2022,17:20:01:749,1359273,1289,51,8.437561,2.402227,0.143243,5.201067,7.300624,20.528260,20.528260,3.764161,0.739014,0.000000
09/08/2022,17:20:02:731,1360255,798,49,8.385087,2.072460,0.125839,5.083357,6.986276,20.153533,20.153533,3.790541,0.726440,0.000000
09/08/2022,17:20:03:744,1361268,1319,49,8.301901,1.286278,0.090733,5.244373,5.968759,18.317819,18.317819,3.628111,0.755249,0.000000
09/08/2022,17:20:04:744,1362268,1352,48,8.215055,1.264509,0.078386,5.122593,5.863407,18.120211,18.120211,3.571792,0.755737,0.000000
09/08/2022,17:20:05:746,1363270,1323,48,8.127862,1.111645,0.068533,4.745483,5.751123,17.991150,17.991150,3.611867,0.750732,0.000000
09/08/2022,17:20:06:733,1364257,1457,49,8.086061,2.149650,0.129367,5.452474,6.953308,19.982922,19.982922,3.696404,0.755981,0.000000
09/08/2022,17:20:07:748,1365272,1113,50,8.066824,2.491201,0.119747,5.358887,7.516932,21.362799,21.362799,3.895676,0.896729,0.000000
09/08/2022,17:20:08:742,1366266,1418,49,8.057696,2.961670,0.124756,5.480085,7.812439,21.256230,21.256230,3.738975,0.750977,0.000000
09/08/2022,17:20:09:739,1367263,1657,47,7.980254,1.141793,0.064025,5.216471,5.858690,18.381775,18.381775,3.684192,0.775391,0.914062
09/08/2022,17:20:10:739,1368263,1160,49,7.903597,1.168857,0.065195,4.835862,5.813863,18.058342,18.058342,3.617603,0.746460,0.000000
09/08/2022,17:20:11:755,1369279,1112,48,7.862838,1.969158,0.126280,5.305990,6.753051,19.603466,19.603466,3.681255,0.772583,0.000000
09/08/2022,17:20:12:735,1370259,1496,49,7.858326,2.727394,0.127553,5.610875,7.741170,21.655886,21.655886,3.886707,0.778564,0.000000
09/08/2022,17:20:13:750,1371274,1596,48,7.831350,2.290115,0.151987,4.768880,7.092159,20.067599,20.047122,3.668649,0.765137,0.000000
09/08/2022,17:20:14:748,1372272,1397,48,7.785019,1.844482,0.077942,5.039760,6.533752,19.204126,19.223065,3.641524,0.755737,0.000000
09/08/2022,17:20:15:746,1373270,1866,47,7.709495,1.063676,0.067306,5.887858,5.620823,17.610294,17.635368,3.553555,0.788696,0.000000
09/08/2022,17:20:16:746,1374270,1525,49,7.724931,3.088764,0.144050,4.923503,8.147479,22.305781,22.280706,3.896832,0.760620,0.000000
09/08/2022,17:20:17:746,1375270,1197,48,7.655747,1.131626,0.060292,5.035400,5.767884,17.987976,17.987976,3.625305,0.766235,0.000000
09/08/2022,17:20:18:762,1376286,1697,47,7.592924,1.208447,0.076015,5.070278,5.875408,18.265381,18.265381,3.632874,0.772705,0.000000
09/08/2022,17:20:19:745,1377269,1104,47,7.524354,1.074548,0.064206,4.985809,5.680782,17.890149,17.890149,3.589491,0.746948,0.000000
09/08/2022,17:20:20:762,1378286,1896,48,7.489917,1.596824,0.063812,4.917145,6.508797,19.967260,19.967260,3.865456,0.800415,0.000000
09/08/2022,17:20:21:743,1379267,1098,52,7.533893,3.793378,0.140953,5.163574,8.721692,22.575154,22.552999,3.782559,0.732056,0.000000
09/08/2022,17:20:22:760,1380284,1712,48,7.471919,1.103877,0.071334,5.261230,5.727764,17.933448,17.951747,3.601012,0.789307,0.000000
09/08/2022,17:20:23:740,1381264,1197,50,7.470536,2.667090,0.148933,5.305990,7.435203,20.396305,20.396305,3.646986,0.742065,0.000000
09/08/2022,17:20:24:753,1382277,1098,48,7.415537,1.191925,0.057873,4.637765,5.894668,18.477895,18.477895,3.679610,0.755371,0.914062
09/08/2022,17:20:25:757,1383281,3687,47,7.352869,1.074843,0.063726,5.044120,5.664650,17.815945,17.815945,3.573029,1.191284,0.000000
09/08/2022,17:20:26:756,1384280,1397,49,7.381127,3.132706,0.148396,5.353655,8.147947,21.756386,21.756386,3.851956,0.749756,0.921875
09/08/2022,17:20:27:756,1385280,1190,49,7.410766,3.060007,0.147564,5.386353,8.189628,22.399108,22.426174,3.968996,0.846558,0.953125
09/08/2022,17:20:28:754,1386278,1397,52,7.482758,4.221712,0.130188,4.866536,9.474329,24.453003,24.425964,4.080444,0.756836,0.968750
09/08/2022,17:20:29:749,1387273,1596,49,7.434042,1.203318,0.059793,5.025228,6.101715,19.178555,19.178555,3.840934,0.784546,0.000000
09/08/2022,17:20:30:762,1388286,1158,0,7.380651,1.200462,0.064523,5.428105,5.895722,18.289997,18.289997,3.669416,0.741699,0.000000
09/08/2022,17:20:31:764,1389288,1280,46,7.331175,1.253418,0.065308,5.350749,5.970581,18.558303,18.558303,3.687691,0.878784,0.000000
09/08/2022,17:20:32:763,1390287,1397,48,7.361283,3.175931,0.119102,5.070278,8.165787,22.031742,22.031742,3.864361,0.751221,0.000000
09/08/2022,17:20:33:760,1391284,1522,47,7.363291,2.568501,0.149176,4.776001,7.430038,20.651816,20.651816,3.729370,0.765625,0.000000
09/08/2022,17:20:34:758,1392282,1198,46,7.320227,1.134123,0.073031,5.330404,6.127756,19.613957,19.613957,3.932880,0.740234,0.000000
09/08/2022,17:20:35:773,1393297,1355,46,7.268832,1.139426,0.058862,5.586751,5.827895,18.322350,18.322350,3.670427,0.938599,0.921875
09/08/2022,17:20:36:757,1394281,1098,47,7.273969,2.515368,0.060669,4.453241,7.424255,20.898654,20.898654,3.850567,0.738647,0.000000
09/08/2022,17:20:37:765,1395289,1424,48,7.301039,3.067379,0.156399,5.448405,8.044988,21.636994,21.636994,3.819659,0.776245,0.921875
09/08/2022,17:20:38:767,1396291,1283,48,7.332893,3.075077,0.154495,6.004333,7.927372,21.155258,21.155258,3.726535,1.090210,0.953125
09/08/2022,17:20:39:763,1397287,1202,49,7.386245,3.622532,0.259910,4.643248,8.847377,23.632411,23.632411,3.931590,1.217529,0.000000
09/08/2022,17:20:40:780,1398304,1637,52,7.447562,3.711000,0.211443,6.326803,8.980825,23.648455,23.648455,4.023908,1.148193,0.000000
09/08/2022,17:20:41:763,1399287,1879,53,7.478573,3.267423,0.167633,5.836487,8.146122,21.757743,21.757743,3.732687,1.219604,0.000000
09/08/2022,17:20:42:780,1400304,897,49,7.480159,2.577663,0.218667,4.988607,7.525988,21.098583,21.098583,3.742331,0.730957,0.000000
09/08/2022,17:20:43:766,1401290,1272,48,7.424382,1.237576,0.074132,5.048753,5.925100,18.398015,18.398015,3.646085,0.745483,0.000000
09/08/2022,17:20:44:775,1402299,1098,48,7.411433,2.136796,0.141682,4.961286,7.038403,20.286452,20.286452,3.770981,0.741455,0.000000
09/08/2022,17:20:45:774,1403298,998,49,7.396716,2.151014,0.135259,5.310059,6.996162,20.031508,20.031508,3.725141,0.771729,1.078125
09/08/2022,17:20:46:775,1404299,1497,49,7.402276,2.689265,0.179759,5.131022,7.563588,20.695683,20.695683,3.712463,0.775391,1.046875
09/08/2022,17:20:47:774,1405298,1036,51,7.481699,4.356276,0.184715,5.053711,9.669739,24.741982,24.741982,4.078319,0.911011,0.945312
09/08/2022,17:20:48:772,1406296,1350,49,7.468209,2.271327,0.123745,4.606120,7.108611,20.146729,20.146729,3.729315,0.752075,0.000000
09/08/2022,17:20:49:769,1407293,1330,49,7.480954,2.994324,0.130328,4.987444,7.844477,21.084922,21.103533,3.728465,0.747437,0.000000
09/08/2022,17:20:50:784,1408308,847,47,7.426608,1.187733,0.072584,5.379813,5.923018,18.424177,18.405586,3.694098,0.726685,0.000000
09/08/2022,17:20:51:768,1409292,1808,48,7.385132,1.407162,0.059633,5.280943,6.252232,19.343811,19.343811,3.804324,0.828369,0.000000
09/08/2022,17:20:52:781,1410305,798,48,7.387334,2.522577,0.137172,4.650879,7.456860,20.950255,20.950255,3.800972,0.727295,0.000000
09/08/2022,17:20:53:774,1411298,1149,48,7.376779,2.300132,0.146656,4.941061,7.092860,20.002721,20.002721,3.666995,0.742065,0.000000
09/08/2022,17:20:54:768,1412292,1412,49,7.369568,2.247141,0.133853,5.590820,7.173595,20.545860,20.525190,3.804996,0.756226,0.953125
09/08/2022,17:20:55:786,1413310,1085,46,7.312640,1.098945,0.064277,4.939488,5.742916,17.947280,17.991985,3.613490,0.740967,0.000000
09/08/2022,17:20:56:778,1414302,1389,47,7.323205,2.605970,0.060731,5.692335,7.603619,21.566475,21.540429,3.938866,0.765625,0.000000
09/08/2022,17:20:57:795,1415319,1104,48,7.315322,2.336078,0.139875,5.023699,7.105229,19.945870,19.945870,3.660388,0.755859,0.921875
09/08/2022,17:20:58:781,1416305,1596,48,7.316969,2.304778,0.152222,4.637003,7.376004,21.169906,21.169906,3.912492,0.774780,0.000000
09/08/2022,17:20:59:779,1417303,798,47,7.316429,2.302284,0.149945,5.074056,7.274950,20.862510,20.862510,3.820677,0.726929,0.000000
09/08/2022,17:21:00:794,1418318,1166,48,7.332546,2.675374,0.179632,5.143229,7.769887,21.877923,21.877923,3.901179,0.741577,0.000000
09/08/2022,17:21:01:775,1419299,1818,47,7.278135,1.224674,0.081075,4.602356,5.826933,17.893704,17.893704,3.565260,0.799683,0.921875
09/08/2022,17:21:02:790,1420314,1496,48,7.282024,2.183317,0.076057,5.467006,7.386201,21.700704,21.740835,4.104910,0.754395,0.000000
09/08/2022,17:21:03:791,1421315,1941,48,7.274352,2.145996,0.132202,5.710602,6.945251,19.921959,19.883135,3.693588,0.815796,1.109375
09/08/2022,17:21:04:791,1422315,1443,48,7.298471,2.930617,0.165260,5.569458,7.955452,21.950523,21.928616,3.866678,0.770752,0.921875
09/08/2022,17:21:05:790,1423314,1197,47,7.283036,2.050570,0.141175,5.480957,6.842016,19.797951,19.817749,3.671274,0.751587,0.000000
09/08/2022,17:21:06:789,1424313,1335,47,7.274985,2.264131,0.137701,4.798889,7.065502,20.105371,20.105371,3.683167,0.752808,0.000000
09/08/2022,17:21:07:787,1425311,873,51,7.340715,3.822575,0.265106,5.297089,9.146466,23.909896,23.909896,4.009644,0.739258,0.000000
09/08/2022,17:21:08:788,1426312,1512,48,7.319382,2.064008,0.171370,5.893380,6.720511,19.179411,19.179411,3.542059,0.806519,0.000000
09/08/2022,17:21:09:803,1427327,1197,48,7.308189,2.126584,0.133882,5.384173,7.002425,20.252525,20.252525,3.751591,0.744263,0.000000
09/08/2022,17:21:10:784,1428308,1677,48,7.292080,1.992798,0.161560,4.699454,6.856750,19.867666,19.867666,3.722241,0.804565,0.000000
09/08/2022,17:21:11:796,1429320,1846,49,7.328793,3.272923,0.131349,5.327497,8.338526,22.426469,22.426469,3.918320,0.796509,0.000000
09/08/2022,17:21:12:791,1430315,1275,48,7.330985,2.382512,0.140418,5.191439,7.382869,21.094967,21.094967,3.853236,0.740967,0.000000
09/08/2022,17:21:13:790,1431314,1496,49,7.314764,2.087265,0.138371,5.204264,6.867357,19.830905,19.830905,3.668237,0.760010,0.984375
09/08/2022,17:21:14:805,1432329,1222,48,7.304515,2.156638,0.153394,5.322266,7.021710,20.166737,20.185146,3.725037,0.812500,0.000000
09/08/2022,17:21:15:786,1433310,1049,48,7.301771,2.309692,0.134521,5.161830,7.203125,20.424528,20.434570,3.774660,0.986328,1.000000
09/08/2022,17:21:16:801,1434325,1098,49,7.356066,3.713677,0.126867,5.135091,8.870611,23.488456,23.467272,3.999730,0.745239,0.000000
09/08/2022,17:21:17:805,1435329,1297,48,7.351584,2.353333,0.133362,4.978180,7.236084,20.633972,20.603184,3.760450,0.751587,0.000000
09/08/2022,17:21:18:789,1436313,1156,48,7.332822,2.055859,0.132202,4.821777,6.823829,19.622316,19.622316,3.656328,0.762085,0.000000
09/08/2022,17:21:19:819,1437343,1297,48,7.321342,2.200856,0.156210,5.868094,6.988872,19.945160,19.945160,3.670305,0.730957,0.000000
09/08/2022,17:21:20:784,1438308,1496,48,7.295968,1.733615,0.072329,5.372007,6.605554,19.968392,19.987798,3.817359,0.777832,0.000000
09/08/2022,17:21:21:816,1439340,1016,46,7.243950,1.194811,0.074463,5.045573,5.760948,17.913787,17.929409,3.548587,0.735474,0.000000
09/08/2022,17:21:22:804,1440328,1497,47,7.233127,2.184422,0.163601,4.943007,6.949426,19.823900,19.809306,3.629640,0.765259,0.000000
09/08/2022,17:21:23:804,1441328,798,49,7.251627,2.852468,0.128406,5.452474,7.755040,21.258291,21.258291,3.783191,0.724365,0.000000
09/08/2022,17:21:24:801,1442325,799,47,7.255098,2.464147,0.148219,4.996164,7.350058,20.717686,20.717686,3.748840,0.726440,0.000000
09/08/2022,17:21:25:799,1443323,875,47,7.275153,2.992337,0.141008,4.679362,7.828271,21.088963,21.098390,3.702942,0.721924,0.000000
09/08/2022,17:21:26:815,1444339,1189,47,7.265260,2.242468,0.176524,4.956055,6.995821,19.843826,19.834408,3.611960,0.740967,0.000000
09/08/2022,17:21:27:801,1445325,1596,48,7.323445,3.725583,0.290176,5.325058,8.876134,23.164435,23.164435,3.851589,0.779907,0.000000
09/08/2022,17:21:28:811,1446335,798,49,7.355373,3.072605,0.136450,5.215309,8.243011,22.665563,22.676941,3.995422,0.722046,0.000000
09/08/2022,17:21:29:810,1447334,1573,47,7.304880,1.255791,0.060422,4.940392,5.939346,18.454273,18.443143,3.661445,0.765991,0.000000
09/08/2022,17:21:30:809,1448333,1666,46,7.250274,1.133244,0.059609,5.021159,5.751323,18.000728,18.000728,3.599669,0.780029,0.000000
09/08/2022,17:21:31:812,1449336,1750,46,7.203660,1.401017,0.057500,5.249023,5.910610,17.936638,17.936638,3.507748,0.785034,0.000000
09/08/2022,17:21:32:815,1450339,934,48,7.268758,3.851503,0.136882,4.466030,9.050113,23.573005,23.573005,4.009961,0.727051,0.000000
09/08/2022,17:21:33:807,1451331,1255,49,7.279053,2.660935,0.129924,4.764811,7.572935,20.845029,20.845029,3.784911,1.180786,0.000000
09/08/2022,17:21:34:820,1452344,1484,47,7.289126,2.606476,0.143601,5.937849,7.546267,20.842000,20.842000,3.809283,0.786255,0.000000
09/08/2022,17:21:35:822,1453346,1204,52,7.392785,4.831196,0.282364,5.830892,10.004384,24.476003,24.476003,3.868773,1.312012,0.000000
09/08/2022,17:21:36:803,1454327,1995,49,7.410775,2.721377,0.204418,5.505371,7.892871,22.228846,22.263714,3.960956,0.829956,1.343750
09/08/2022,17:21:37:819,1455343,998,49,7.479026,4.103003,0.228092,4.717146,9.396887,24.130974,24.070786,4.025767,0.741211,0.000000
09/08/2022,17:21:38:811,1456335,998,48,7.467045,2.380797,0.158070,4.842122,7.150799,19.859494,19.904978,3.634623,0.738647,0.000000
09/08/2022,17:21:39:808,1457332,990,48,7.474958,2.615203,0.187291,4.926409,7.696552,21.533905,21.485727,3.883339,0.727051,0.000000
09/08/2022,17:21:40:821,1458345,1446,48,7.491034,3.033627,0.175655,5.698068,7.930721,21.283761,21.305130,3.736416,0.772339,0.000000
09/08/2022,17:21:41:819,1459343,1232,47,7.480465,2.344752,0.195752,4.890951,7.202087,20.219206,20.219206,3.685246,1.264404,0.000000
09/08/2022,17:21:42:816,1460340,798,48,7.514282,3.426910,0.277732,5.440267,8.435270,22.224564,22.224564,3.737211,0.758545,0.000000
09/08/2022,17:21:43:819,1461343,798,49,7.535657,2.941745,0.154017,5.279541,8.115935,22.456713,22.456713,4.000711,0.722046,0.000000
09/08/2022,17:21:44:834,1462358,962,48,7.539827,2.647963,0.196683,5.379232,7.651241,21.331574,21.331574,3.813328,0.723633,0.000000
09/08/2022,17:21:45:816,1463340,1089,48,7.533144,2.495483,0.198914,4.522592,7.366150,20.558445,20.558445,3.695757,0.731567,0.000000
09/08/2022,17:21:46:833,1464357,998,49,7.524503,2.472744,0.172954,5.183629,7.282478,20.185544,20.185544,3.660120,0.726929,0.000000
09/08/2022,17:21:47:817,1465341,1194,49,7.531039,2.725445,0.135106,5.525716,7.676846,21.264000,21.264000,3.820429,0.871216,0.000000
09/08/2022,17:21:48:834,1466358,1654,51,7.591132,4.113644,0.134403,5.360049,9.248148,23.695411,23.695411,3.973791,0.770264,0.000000
09/08/2022,17:21:49:827,1467351,799,49,7.551424,1.727380,0.094781,4.809570,6.492425,19.379892,19.379892,3.705920,0.722046,0.000000
09/08/2022,17:21:50:820,1468344,1183,46,7.488691,1.189374,0.060224,4.675293,5.759460,17.736644,17.718801,3.554791,0.741577,0.000000
09/08/2022,17:21:51:824,1469348,1397,46,7.427456,1.088648,0.061222,5.558268,5.714151,17.891414,17.909450,3.617547,0.751587,0.000000
09/08/2022,17:21:52:821,1470345,1397,48,7.480109,3.711839,0.128804,4.871368,8.934052,23.537503,23.537503,4.062425,0.754883,0.000000
09/08/2022,17:21:53:823,1471347,1597,49,7.475330,2.574229,0.119771,4.846191,7.357222,20.290975,20.290975,3.683148,0.767578,0.000000
09/08/2022,17:21:54:823,1472347,1640,50,7.491587,2.959308,0.127883,4.858398,7.947495,21.628983,21.628983,3.856678,0.784058,0.000000
09/08/2022,17:21:55:821,1473345,974,47,7.430689,1.072670,0.054033,5.176544,5.761905,18.093018,18.093018,3.669792,0.731934,0.000000
09/08/2022,17:21:56:830,1474354,1467,47,7.434942,2.518477,0.058673,5.265299,7.524727,21.174429,21.174429,3.948981,0.764038,0.000000
09/08/2022,17:21:57:830,1475354,1272,49,7.459560,3.088047,0.137176,5.235944,8.137693,22.036048,22.061973,3.907582,0.751221,0.000000
09/08/2022,17:21:58:833,1476357,1225,51,7.484403,2.734747,0.123557,5.050659,8.175799,23.393450,23.367239,4.266242,0.741455,0.000000
09/08/2022,17:21:59:826,1477350,1291,53,7.541148,3.582727,0.183661,5.057780,9.103999,24.557675,24.557675,4.267836,0.740479,0.000000
09/08/2022,17:22:00:823,1478347,1178,47,7.480406,1.079349,0.062159,5.118815,5.793722,18.182213,18.182213,3.685036,0.741211,0.000000
09/08/2022,17:22:01:851,1479375,1197,47,7.423577,1.241835,0.069550,4.838053,5.864285,17.983739,17.965701,3.598258,0.740967,0.000000
09/08/2022,17:22:02:819,1480343,1198,52,7.448123,3.038864,0.090920,5.769857,7.870342,21.224501,21.245167,3.758531,1.056152,0.000000
09/08/2022,17:22:03:832,1481356,1229,51,7.467753,2.721476,0.106635,5.851237,7.777339,22.150150,22.150150,3.943199,1.145142,0.000000
09/08/2022,17:22:04:828,1482352,1446,47,7.453014,2.201730,0.147328,5.074637,7.060875,20.605300,20.623074,3.725615,0.755981,0.000000
09/08/2022,17:22:05:843,1483367,1397,46,7.392796,1.076506,0.058984,5.183919,5.735564,18.155018,18.136940,3.645809,0.755981,0.000000
09/08/2022,17:22:06:830,1484354,1197,46,7.330695,1.074378,0.056881,4.768880,5.671687,17.776865,17.776865,3.574650,0.746704,0.000000
09/08/2022,17:22:07:831,1485355,1577,46,7.293002,1.439313,0.059718,5.249023,6.235936,19.122494,19.122494,3.761631,0.788940,0.000000
