Date,Time,Relative Time(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
18/08/2022,11:34:38:973,3206596,2020,70,14.745882,8.411854,0.220924,5.391928,14.024706,15.565836,29.141935,4.250772,0.775513,1.078125
18/08/2022,11:34:39:955,3207578,2288,75,14.738938,9.058101,0.210178,5.285101,14.553380,15.529315,31.413323,4.213959,1.041504,0.000000
18/08/2022,11:34:40:969,3208592,2048,72,14.738954,8.846244,0.219341,5.673783,14.739369,15.501611,31.753976,4.552475,1.016113,0.000000
18/08/2022,11:34:41:974,3209597,1756,75,14.724914,9.039463,0.221869,5.089935,14.351267,15.459952,30.026947,4.036213,1.193970,0.000000
18/08/2022,11:34:42:957,3210580,1612,80,14.723156,9.180659,0.187357,5.307933,14.675949,15.431812,30.949547,4.212818,0.986572,0.000000
18/08/2022,11:34:43:978,3211601,1481,72,14.778288,10.716792,0.190991,5.385747,16.293531,15.462064,33.195908,4.284220,1.124023,0.000000
18/08/2022,11:34:44:963,3212586,2382,81,14.858509,11.300710,0.288557,5.389028,16.978295,15.517353,34.315540,4.302531,1.113525,0.000000
18/08/2022,11:34:45:966,3213589,3594,83,14.958745,11.754777,0.214056,5.736129,17.704962,15.594388,35.113928,4.591827,1.051147,0.000000
18/08/2022,11:34:46:969,3214592,1906,82,14.964088,9.352952,0.182923,5.572309,15.108183,15.576989,31.709835,4.465495,1.074585,0.000000
18/08/2022,11:34:47:954,3215577,2743,69,14.819237,5.603988,0.225599,5.094854,10.924441,15.410328,25.440624,4.004906,1.344116,0.000000
18/08/2022,11:34:48:986,3216609,2969,82,14.964668,13.222175,0.201900,5.533420,18.957495,16.255260,37.594070,4.450248,1.089722,0.000000
18/08/2022,11:34:49:942,3217565,1334,80,14.875464,7.194526,0.221275,5.128611,12.544412,16.118489,27.153259,4.056799,1.034546,0.000000
18/08/2022,11:34:50:985,3218608,2787,77,14.937499,10.764278,0.241395,5.684825,16.690498,16.138019,34.113726,4.562794,1.093628,0.000000
18/08/2022,11:34:51:968,3219591,1431,76,14.894326,8.325944,0.231266,5.221286,13.778496,16.050127,29.728915,4.128116,1.071899,0.000000
18/08/2022,11:34:52:975,3220598,2337,72,14.943448,10.550824,0.227376,5.515330,16.293531,16.058672,33.541963,4.439105,1.092285,0.000000
18/08/2022,11:34:53:972,3221595,1654,77,14.938892,9.421658,0.210259,5.184837,14.816754,16.014007,30.210875,4.056974,1.056152,0.000000
18/08/2022,11:34:54:968,3222591,2247,75,14.951861,9.474774,0.278301,5.550036,15.303111,15.988694,32.102048,4.459354,0.980347,0.000000
