timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-MSR Psys Power(Watts),Power-Psys EWMA Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
161105420,6560184,1546,45,7.404936,1.216975,0.20752,4.731457,6.155952,18.92758,21.383195,3.766784,1.043091,0.0
161106437,6561201,1557,46,7.44933,3.018075,0.243219,5.395434,8.656727,23.661111,21.46398,4.352182,0.861694,0.0
161107422,6562186,1276,51,7.463373,2.316089,0.152558,5.368087,7.836734,22.392085,21.497624,4.331692,0.888184,0.953125
161108418,6563182,1361,47,7.516733,3.123997,0.150483,5.704187,8.978668,24.556313,21.605333,4.638796,0.930664,0.0
161109425,6564189,1092,46,7.50511,1.861297,0.14602,5.18365,7.190968,20.981553,21.583078,4.169269,0.720581,0.0
161110421,6565185,1340,45,7.463627,1.22125,0.142415,4.985692,6.349357,19.585733,21.511316,3.984637,0.803345,0.0
161111452,6566216,3482,48,7.480643,2.737332,0.196615,5.0047,7.938647,21.859297,21.523769,4.003492,0.802246,0.0
161112431,6567195,1424,46,7.489139,2.106428,0.211537,5.394995,7.71296,22.469342,21.55835,4.366338,0.848022,0.0
161113442,6568206,980,0,7.502636,2.094253,0.145924,5.634604,7.874781,22.869083,21.604272,4.568357,0.827515,0.0
161114441,6569205,952,46,7.519235,2.525179,0.137631,5.299082,7.961891,22.501084,21.636653,4.277713,0.759277,0.953125
161115439,6570203,1198,46,7.482746,1.460558,0.149802,4.884098,6.494459,19.441932,21.558506,3.892673,0.802124,0.921875
161116439,6571203,1207,48,7.529041,3.067507,0.186415,5.5303,8.784221,23.930868,21.642894,4.469109,1.069092,0.984375
161117442,6572206,1311,46,7.529997,2.01014,0.150334,5.395276,7.55575,21.98507,21.655151,4.35311,1.094727,0.953125
161118439,6573203,1560,47,7.535548,2.002172,0.154809,5.527972,7.684953,22.44175,21.6833,4.481698,0.795166,1.015625
