timestamp,Relative timestamp(mS),CPU0-Frequency(MHz),CPU0-DTS(Degree C),Power-EWMA Power(Watts),Power-IA Power(Watts),Power-GT Power(Watts),Power-Rest of Package Power(Watts),Power-Package Power(Watts),Power-Effective EWMA PeciMmio(Watts),Power-MSR Psys Power(Watts),Power-SA Power(Watts),Voltage-IA Target voltage(Volts),Voltage-GT Target Voltage(Volts)
124631102,7518725,699,36,3.558716,0.443641,0.001105,2.997354,3.4421,4.61004,11.033071,2.249293,0.737427,0.0
124632100,7519723,699,37,3.557166,0.395672,0.001026,3.119108,3.515806,4.644097,11.643514,2.374383,0.738892,0.0
124633097,7520720,599,37,3.557193,0.463941,0.002324,3.09165,3.557915,4.650436,11.438098,2.331384,0.744263,0.0
124634106,7521729,763,37,3.548338,0.441877,0.000796,2.865849,3.308522,4.602655,10.548451,2.142523,0.739624,0.0
124635110,7522733,798,38,3.552637,0.440688,0.000787,3.226271,3.667746,4.59517,12.228609,2.476197,0.735962,0.0
124636116,7523739,699,37,3.554827,0.489496,0.000911,3.123251,3.613658,4.559905,11.565554,2.359337,0.737305,0.0
124637090,7524713,699,37,3.551274,0.424213,0.002366,3.029347,3.455926,4.52028,11.473772,2.315506,0.733887,0.0
124638105,7525728,798,37,3.548702,0.503211,0.00069,2.973347,3.477247,4.483998,10.770318,2.212095,0.738892,0.0
124639108,7526731,599,37,3.544979,0.409584,0.002823,3.033703,3.446111,4.518401,11.325506,2.302695,0.738403,0.0
124640106,7527729,599,36,3.546792,0.433879,0.00073,3.160983,3.595592,4.485345,11.87508,2.413536,0.734009,0.0
124641098,7528721,756,38,3.543315,0.364927,0.00159,3.082735,3.449252,4.448453,11.367095,2.333769,0.733643,0.0
124642105,7529728,599,36,3.535803,0.432784,0.001107,2.897386,3.331277,4.408873,10.608796,2.171266,0.73877,0.0
124643112,7530735,600,37,3.536209,0.483861,0.001107,3.062094,3.547063,4.377847,11.390377,2.325729,0.732666,0.0
124644107,7531730,599,37,3.533567,0.414505,0.002063,3.046115,3.462683,4.406984,11.278455,2.313543,0.730469,0.0
124645115,7532738,599,37,3.534736,0.473481,0.001835,3.091047,3.566363,4.377052,11.69767,2.378717,0.734619,0.0
124646109,7533732,699,37,3.528112,0.37968,0.001274,2.969427,3.350381,4.340165,10.816907,2.201379,0.733765,0.0
124647118,7534741,699,37,3.529372,0.443657,0.000799,3.119185,3.563642,4.312626,11.654334,2.384432,0.733643,0.0
124648115,7535738,660,37,3.528868,0.466284,0.001027,3.048072,3.515383,4.359659,11.325076,2.31287,0.73291,0.0
124649123,7536746,599,37,3.521715,0.389804,0.000674,2.937318,3.327796,4.436889,10.666719,2.200388,0.734741,0.0
124650118,7537741,699,38,3.528266,0.465151,0.000363,3.238174,3.703688,4.41052,12.266915,2.492804,0.739136,0.0
124651123,7538746,699,37,3.526882,0.417493,0.002515,3.069302,3.489309,4.472913,11.451752,2.332634,0.734253,0.0
124652115,7539738,830,37,3.526815,0.397305,0.002733,3.124985,3.525023,4.438924,11.684194,2.378306,0.732788,0.0
124653132,7540755,799,36,3.521788,0.424536,0.002032,2.958203,3.384772,4.502223,10.717675,2.220731,0.734009,0.0
124654106,7541729,699,36,3.519929,0.401945,0.001139,3.067578,3.470662,4.464755,11.437243,2.319216,0.738525,0.0
124655128,7542751,599,37,3.521983,0.405649,0.001753,3.171512,3.578914,4.433909,11.90317,2.428761,0.733521,0.0
124656119,7543742,699,36,3.521809,0.445838,0.001853,3.069512,3.517203,4.554881,11.470011,2.322737,0.734619,0.0
124657148,7544771,699,37,3.518446,0.494803,0.000984,2.931112,3.426899,4.52322,10.619132,2.186045,0.733521,0.0
124658114,7545737,699,36,3.517725,0.442149,0.001009,3.055636,3.498794,4.485609,11.470398,2.31898,0.734741,0.0
